payment_id,payment_type,fare_amount,promo_code
3712,mix,456,
3713,card,44,
3714,cash,218,
3715,card,89,krGao-16290
3716,mix,360,
3717,cash,44,NjUWT-31949
3718,mix,100,rQenV-49492
3719,gift,474,UKxLy-47643
3720,cash,246,
3721,card,344,
3722,card,420,iaVTu-10176
3723,mix,303,bkglB-67441
3724,cash,457,
3725,gift,261,HSapg-80178
3726,card,335,QFDZL-30366
3727,card,467,
3728,card,361,
3729,gift,198,
3730,cash,419,
3731,mix,66,YAFXo-42982
3732,cash,225,
3733,gift,336,hyaqh-25357
3734,gift,223,
3735,gift,302,
3736,mix,403,
3737,gift,407,cPDau-01048
3738,cash,143,gcmuy-02218
3739,gift,179,
3740,gift,458,
3741,card,136,
3742,card,109,
3743,card,430,Rzneg-38518
3744,gift,281,
3745,gift,489,EEeyA-32665
3746,cash,34,
3747,mix,56,
3748,cash,175,vlkxs-32003
3749,card,360,
3750,gift,163,apoHr-06030
3751,mix,432,EtTAW-42119
3752,mix,17,
3753,cash,86,
3754,cash,207,rURPc-30704
3755,card,27,jNCOT-86742
3756,card,76,
3757,card,500,
3758,card,337,nazJA-55087
3759,cash,499,
3760,cash,304,yYziq-41581
3761,cash,134,
3762,cash,322,
3763,card,81,
3764,cash,371,IBIPJ-07583
3765,gift,183,
3766,cash,414,
3767,card,260,
3768,gift,25,
3769,card,32,KfvAH-01042
3770,cash,162,jHfbD-93214
3771,card,49,
3772,cash,189,OGSNI-91787
3773,mix,322,
3774,card,120,
3775,cash,413,BKmaG-95505
3776,card,212,qcocZ-65982
3777,cash,67,IdxYH-13165
3778,gift,180,QIlmr-92416
3779,cash,343,
3780,card,99,
3781,gift,237,
3782,gift,84,
3783,mix,240,BWBuZ-53284
3784,cash,249,XQqfh-96951
3785,card,410,
3786,card,58,NcBhQ-92973
3787,gift,240,
3788,cash,149,VlYud-71798
3789,card,87,
3790,card,390,
3791,cash,114,JOpzA-29660
3792,mix,384,icitl-35507
3793,cash,24,
3794,card,124,VwnbX-06500
3795,cash,223,
3796,cash,166,GxGXl-71465
3797,card,127,
3798,cash,414,TlTFN-97576
3799,cash,360,rTjMf-91118
3800,card,214,
3801,mix,201,
3802,card,176,
3803,card,460,
3804,cash,330,
3805,card,493,
3806,cash,126,kEytW-58641
3807,gift,374,mSJIm-33386
3808,mix,346,
3809,gift,121,KsGga-94565
3810,gift,311,
3811,card,293,
3812,cash,409,
3813,gift,339,
3814,mix,373,
3815,gift,19,
3816,card,308,
3817,mix,290,xzHsQ-02373
3818,gift,192,
3819,mix,244,UASoz-64276
3820,gift,231,
3821,mix,41,
3822,cash,417,
3823,mix,364,TaIXO-40081
3824,card,70,hCiaH-15027
3825,cash,64,
3826,mix,12,VGWrE-24973
3827,mix,216,
3828,mix,216,etNVJ-77092
3829,gift,250,GVCpQ-25793
3830,card,498,
3831,gift,238,
3832,mix,276,Corgj-14594
3833,mix,231,zQyKT-76193
3834,mix,248,GLtUH-77194
3835,cash,406,IqXwf-95180
3836,cash,387,
3837,cash,249,
3838,mix,48,DZTBV-72413
3839,cash,245,
3840,gift,340,
3841,cash,221,sKZeZ-66581
3842,card,96,
3843,card,44,
3844,cash,148,
3845,cash,404,
3846,mix,417,gvnbT-89109
3847,card,218,
3848,gift,98,
3849,cash,269,
3850,card,7,wIsHI-24313
3851,gift,482,WqrQp-44467
3852,card,383,YrzQW-82833
3853,cash,225,
3854,mix,454,UpLdq-35406
3855,card,329,aQOlk-30655
3856,card,117,
3857,mix,68,UUJdy-70300
3858,cash,408,
3859,cash,416,QfCsx-60090
3860,card,177,pRYit-51764
3861,cash,37,
3862,mix,412,
3863,gift,457,
3864,gift,421,HgtZR-46699
3865,mix,500,
3866,gift,74,moonG-73687
3867,cash,108,
3868,mix,409,
3869,cash,68,tpcuJ-92799
3870,cash,364,
3871,mix,316,
3872,mix,169,yFaVP-29653
3873,gift,187,eGzGw-09292
3874,card,368,
3875,mix,237,
3876,card,453,
3877,mix,42,qJErQ-19896
3878,mix,93,luKUO-26483
3879,mix,319,jhcnv-65086
3880,mix,159,
3881,card,284,
3882,card,132,sstpe-95442
3883,gift,95,Ldwpc-36167
3884,cash,370,
3885,mix,312,
3886,gift,207,wMnwK-77348
3887,cash,52,BdmUQ-42439
3888,card,355,
3889,gift,91,nwRpe-12860
3890,cash,130,
3891,card,267,
3892,gift,82,gmdqQ-76002
3893,card,387,
3894,mix,188,
3895,gift,105,
3896,gift,239,BodzD-90583
3897,gift,429,
3898,card,219,mCDKd-65783
3899,mix,21,IqmuX-90273
3900,mix,350,VFsYL-47267
3901,gift,159,BlboX-39425
3902,mix,259,avIuO-21642
3903,gift,71,
3904,mix,448,gmSJy-23558
3905,cash,119,WzdHk-18227
3906,gift,399,
3907,mix,199,
3908,gift,462,pCnXm-58529
3909,card,5,wZRHu-90676
3910,mix,68,BJUBu-66748
3911,cash,136,ByzRf-85575
3912,cash,391,
3913,gift,314,ejjDA-32927
3914,gift,389,DUvOQ-77744
3915,card,488,
3916,cash,339,
3917,mix,40,
3918,gift,302,zdqMR-69177
3919,cash,303,
3920,cash,332,
3921,card,94,
3922,card,335,JHjbE-72133
3923,cash,488,
3924,cash,80,ogFLS-09481
3925,mix,52,VIxps-69292
3926,cash,227,JFtDi-39983
3927,gift,399,ODIWB-16787
3928,card,383,
3929,cash,468,hOXVS-31553
3930,gift,468,
3931,cash,463,
3932,card,237,SrIRp-86570
3933,card,317,
3934,cash,494,cdkpI-41632
3935,card,299,
3936,mix,97,
3937,card,65,
3938,cash,394,xpnVW-94090
3939,mix,261,MlTbP-51669
3940,cash,498,DwRrK-31960
3941,cash,479,zYWhn-38479
3942,gift,482,vgdca-12046
3943,card,88,
3944,mix,394,
3945,gift,78,
3946,cash,462,
3947,card,344,
3948,mix,105,FetIF-68096
3949,gift,132,UWwtw-13670
3950,card,30,
3951,card,177,RBskx-29105
3952,gift,153,
3953,gift,212,iBgOU-07669
3954,mix,384,
3955,cash,155,
3956,card,323,KvTuq-75040
3957,mix,120,LYWHR-91525
3958,gift,278,
3959,card,470,asjip-04885
3960,cash,156,NPRwS-29326
3961,cash,269,
3962,card,349,jvQUk-31282
3963,cash,447,
3964,mix,146,ecpjL-51983
3965,mix,385,HzlNn-84955
3966,mix,156,lYIsE-08683
3967,gift,280,
3968,gift,354,NVFwM-40162
3969,mix,327,
3970,mix,445,
3971,cash,13,
3972,gift,473,
3973,mix,393,BaOgf-34629
3974,card,105,
3975,card,294,
3976,gift,49,
3977,mix,289,OBeEO-88147
3978,card,224,oiQuF-59415
3979,gift,415,
3980,mix,321,svHxT-03848
3981,card,9,
3982,gift,317,THdAL-75447
3983,gift,197,
3984,cash,145,
3985,mix,10,
3986,gift,86,uVJkZ-33544
3987,card,185,nghDe-02660
3988,mix,217,
3989,card,54,
3990,mix,114,
3991,gift,365,SHqlv-64579
3992,card,347,
3993,mix,217,YzCDN-69957
3994,mix,84,CkWIL-30636
3995,gift,297,
3996,card,46,
3997,gift,301,
3998,mix,144,JQvLK-20306
3999,gift,268,McQae-11941
4000,card,248,LClAX-28922
4001,cash,317,
4002,gift,30,wshrV-14603
4003,cash,393,MncVe-21127
4004,mix,113,xqQkY-14970
4005,mix,187,mgKTD-69817
4006,gift,341,
4007,card,48,PAzNN-96628
4008,cash,12,
4009,cash,449,
4010,cash,414,OtyFz-43968
4011,card,297,
4012,mix,440,TEwsX-71453
4013,mix,55,
4014,card,301,
4015,gift,483,iaBKl-82364
4016,mix,264,dTvLS-27671
4017,cash,83,rFCbc-73621
4018,card,409,CSgib-50466
4019,cash,266,
4020,card,64,
4021,card,405,
4022,mix,321,
4023,card,314,
4024,card,213,KMxOh-34241
4025,card,254,
4026,mix,98,
4027,gift,40,
4028,cash,349,JKNwo-86430
4029,card,420,oMkPy-44706
4030,gift,111,GARiu-54543
4031,card,148,punbT-60205
4032,gift,281,qPpyL-65976
4033,card,356,
4034,card,107,
4035,card,432,
4036,gift,131,
4037,mix,424,LTApD-19916
4038,gift,159,Qhxwh-58413
4039,card,401,UYLfh-19649
4040,mix,478,FYRDr-07984
4041,cash,118,KjYfC-89888
4042,cash,297,
4043,card,239,
4044,mix,163,
4045,cash,7,
4046,mix,346,
4047,mix,366,
4048,mix,151,uHxRH-94775
4049,mix,17,
4050,card,370,hcbJw-32465
4051,card,277,dZOvt-28191
4052,gift,295,
4053,gift,291,VefHo-73295
4054,gift,310,
4055,cash,214,
4056,cash,144,
4057,gift,28,eBDbV-54646
4058,card,342,
4059,gift,128,
4060,mix,312,
4061,gift,258,
4062,mix,10,tSGyw-05112
4063,cash,475,
4064,card,240,tUBkm-42599
4065,cash,485,
4066,cash,238,AcBII-88373
4067,gift,150,mUVIu-39067
4068,cash,376,
4069,card,341,RPhNA-51096
4070,cash,365,iJAqm-80792
4071,card,213,
4072,cash,136,vSyNp-74139
4073,gift,250,ikOin-23166
4074,cash,376,
4075,card,416,zyUdx-22562
4076,card,273,
4077,cash,273,
4078,card,277,Hpwwm-78234
4079,mix,291,
4080,mix,116,
4081,card,293,owJAe-47734
4082,card,377,
4083,card,397,pFBas-60257
4084,gift,263,sBiBz-26013
4085,mix,291,
4086,cash,98,NjDEP-69786
4087,card,42,
4088,mix,447,xYqKC-90954
4089,mix,395,
4090,mix,410,JiaRS-73591
4091,cash,325,DTwKv-48290
4092,card,133,
4093,card,269,
4094,mix,226,
4095,gift,486,ilAAK-25454
4096,gift,255,
4097,gift,409,
4098,mix,244,NiUsJ-52431
4099,card,409,NtTtu-97608
4100,gift,161,
4101,cash,444,
4102,mix,297,
4103,gift,214,AOfID-72877
4104,mix,352,
4105,mix,85,
4106,cash,304,PSzKp-33822
4107,mix,268,
4108,cash,261,
4109,card,494,ovmVa-24152
4110,gift,120,NBxrw-87930
4111,gift,171,
4112,mix,65,NefgP-31560
4113,cash,437,
4114,card,294,rEAqA-54238
4115,cash,93,
4116,mix,451,
4117,gift,443,iFkSj-53366
4118,cash,20,TlLbL-58501
4119,mix,412,JtBoa-15001
4120,mix,227,
4121,gift,292,WMXaG-82951
4122,cash,307,
4123,cash,388,
4124,mix,225,DbWKd-89241
4125,gift,352,MFzQi-42187
4126,gift,257,iOcEz-12950
4127,mix,6,
4128,mix,251,
4129,mix,305,iPZTN-66617
4130,card,295,
4131,card,101,bTujG-42274
4132,gift,48,
4133,card,183,
4134,mix,488,alQEd-41154
4135,card,160,
4136,cash,197,
4137,card,109,jRYPU-33737
4138,gift,211,
4139,cash,105,AyaQN-23541
4140,card,294,
4141,mix,351,qreNU-13761
4142,card,308,bXzGv-10205
4143,cash,232,
4144,card,408,
4145,card,111,
4146,mix,233,
4147,gift,171,
4148,card,315,PxZSl-75972
4149,card,336,ZCfXY-79717
4150,mix,138,
4151,card,455,ARGdX-25803
4152,gift,453,rdEHw-21767
4153,mix,21,
4154,mix,228,SMuWW-09330
4155,gift,46,
4156,mix,131,
4157,cash,417,
4158,mix,35,
4159,mix,196,
4160,cash,110,mzWHI-72828
4161,cash,36,DfaVD-15468
4162,cash,460,
4163,gift,225,
4164,gift,69,
4165,cash,262,PFkXj-72047
4166,gift,347,ewcil-03004
4167,mix,278,
4168,cash,361,
4169,cash,344,
4170,cash,305,
4171,gift,183,tYViB-18810
4172,mix,337,YBBbo-78218
4173,mix,451,arLaA-61907
4174,gift,63,
4175,mix,127,bPYjT-04444
4176,mix,337,LkEHU-34220
4177,cash,256,Uddky-41160
4178,gift,191,
4179,mix,55,
4180,card,95,ZQIDA-92678
4181,card,175,
4182,mix,322,
4183,card,238,
4184,card,405,
4185,cash,433,fwxCY-51055
4186,card,154,ruTQW-20630
4187,gift,455,
4188,cash,116,
4189,gift,193,
4190,card,91,
4191,card,430,
4192,cash,84,zpyde-97092
4193,cash,143,
4194,mix,90,
4195,mix,467,GKNzO-83381
4196,gift,413,yziDA-39116
4197,mix,209,ZfkDr-04005
4198,card,368,
4199,mix,117,
4200,card,398,JOSCN-12051
4201,gift,200,
4202,gift,439,
4203,gift,262,UjjIv-29382
4204,gift,126,
4205,cash,138,PvLkV-30484
4206,gift,136,
4207,card,247,
4208,card,398,WlEUs-91403
4209,mix,92,
4210,card,376,MZFlv-13295
4211,gift,424,
4212,mix,287,FAJik-38263
4213,cash,122,RHdpC-28826
4214,mix,335,
4215,mix,348,sSQRO-20400
4216,gift,17,
4217,gift,428,XnWTU-57333
4218,cash,378,
4219,gift,148,risXQ-32097
4220,mix,164,JPjbL-42986
4221,gift,86,RoJaL-81654
4222,mix,456,fdoAp-35853
4223,gift,37,
4224,cash,489,VnOLb-48621
4225,cash,302,
4226,cash,406,
4227,gift,370,MPnUj-70269
4228,cash,246,jjjNh-54692
4229,mix,121,pYueg-91071
4230,gift,217,uysmk-62460
4231,card,230,
4232,gift,421,
4233,gift,213,jVKoN-70966
4234,cash,408,
4235,mix,238,uxmnb-88053
4236,cash,293,
4237,mix,184,iQhiP-56608
4238,mix,294,
4239,mix,303,
4240,gift,34,xcTfd-08775
4241,mix,239,
4242,cash,367,bxhiG-48871
4243,card,51,AUfSs-00523
4244,mix,349,simWR-97129
4245,mix,46,vyaVb-39390
4246,cash,332,jgGZO-24863
4247,card,491,sJLbg-55301
4248,mix,404,gpFJl-97910
4249,card,129,efdEm-02359
4250,cash,290,
4251,card,203,
4252,card,84,
4253,gift,111,
4254,gift,374,
4255,mix,314,
4256,mix,463,RNaKH-98331
4257,gift,402,HHoTY-33769
4258,gift,11,
4259,gift,244,bfWqX-68437
4260,mix,375,
4261,mix,369,
4262,cash,119,
4263,card,104,bDfIw-83153
4264,gift,125,
4265,gift,163,
4266,cash,55,
4267,cash,343,
4268,gift,333,
4269,gift,26,gBWLw-85162
4270,gift,379,
4271,card,10,
4272,gift,57,
4273,mix,167,
4274,gift,364,
4275,mix,458,tfgaa-98476
4276,card,172,jhCbJ-30479
4277,gift,494,
4278,mix,224,
4279,cash,21,wicsp-63226
4280,gift,298,
4281,cash,106,zjxKP-82892
4282,cash,97,uDarO-58589
4283,mix,282,cyKVv-23202
4284,mix,355,
4285,gift,292,arydt-56350
4286,cash,166,
4287,gift,74,
4288,cash,362,vQPwQ-38069
4289,card,60,EVWfq-21105
4290,card,134,
4291,gift,89,irMPR-31492
4292,mix,317,
4293,card,276,uljSr-97436
4294,gift,483,
4295,card,336,
4296,gift,217,JPsLU-57679
4297,cash,271,
4298,mix,480,
4299,mix,283,
4300,mix,126,vxiCP-23825
4301,gift,268,
4302,mix,196,roePI-23614
4303,card,32,bhnPM-16502
4304,card,375,
4305,card,335,
4306,cash,111,
4307,gift,270,
4308,gift,478,
4309,cash,9,
4310,card,40,siERD-99131
4311,gift,43,
4312,gift,268,YkwLA-83552
4313,mix,340,IULml-74100
4314,cash,209,GLFmi-54543
4315,cash,161,zIKpP-00132
4316,mix,86,
4317,card,335,
4318,cash,119,IiteM-75269
4319,gift,230,qCrze-39774
4320,mix,190,dvLtf-05346
4321,cash,241,
4322,mix,442,QPBIn-65299
4323,gift,89,jPNvv-56374
4324,cash,400,
4325,cash,334,AwnrX-24582
4326,cash,456,qncfX-40548
4327,gift,316,LxuiH-97412
4328,gift,267,rNQQf-27386
4329,cash,202,
4330,card,436,cOlin-50861
4331,card,26,
4332,gift,76,pFAlL-91524
4333,mix,357,
4334,mix,89,MPEuh-84967
4335,card,439,
4336,cash,392,mjJXn-43706
4337,mix,355,
4338,mix,86,
4339,cash,346,RwtAd-30677
4340,card,101,
4341,mix,421,RAqQZ-93547
4342,cash,209,GGeva-76955
4343,cash,250,
4344,gift,360,PNDbU-01675
4345,gift,346,
4346,card,176,
4347,card,138,
4348,mix,196,wsspm-47405
4349,card,87,FABlr-86583
4350,gift,465,YXdPI-93473
4351,mix,358,
4352,cash,310,rzTGM-65571
4353,mix,9,
4354,cash,266,
4355,gift,411,cwAqy-76193
4356,mix,481,
4357,card,316,JLBQk-65026
4358,cash,424,
4359,cash,88,
4360,mix,150,
4361,gift,495,
4362,gift,321,
4363,gift,203,kNTtb-99646
4364,mix,457,
4365,mix,205,
4366,gift,293,WslHX-41676
4367,cash,287,
4368,cash,80,cHySE-67007
4369,card,88,gWDUm-59408
4370,gift,149,
4371,card,403,
4372,mix,361,BbaEo-94898
4373,gift,81,
4374,mix,374,
4375,cash,412,
4376,mix,411,
4377,card,178,ydJgz-10722
4378,mix,450,
4379,mix,65,BNUmK-24485
4380,mix,310,rXyYi-27903
4381,mix,328,
4382,mix,159,yvBRl-75319
4383,card,5,cmWHA-77042
4384,card,489,dsoKr-61578
4385,mix,247,DYUqG-50989
4386,cash,105,lCoac-32607
4387,card,424,UAnWG-73274
4388,mix,42,XtQQg-85531
4389,card,326,QfDji-17654
4390,gift,489,ujaGj-81480
4391,mix,120,KmzMK-91481
4392,mix,468,
4393,mix,266,
4394,mix,298,vAEuA-00396
4395,mix,489,MXcuF-52007
4396,card,314,
4397,cash,6,
4398,card,82,TEgCx-58494
4399,card,360,
4400,mix,136,
4401,card,45,
4402,gift,271,
4403,cash,493,
4404,gift,91,
4405,mix,353,
4406,card,459,
4407,card,69,
4408,card,327,wSGMD-87414
4409,cash,246,grStE-93151
4410,card,40,
4411,cash,401,lUcBP-31223
4412,gift,481,
4413,gift,395,
4414,mix,228,
4415,mix,93,
4416,cash,431,
4417,mix,476,awwqx-01888
4418,cash,444,uSfKe-51405
4419,cash,323,
4420,gift,469,
4421,gift,87,
4422,mix,414,
4423,gift,173,dTTLR-23796
4424,card,454,BIVJR-12037
4425,cash,428,LSISs-66568
4426,gift,356,
4427,gift,50,
4428,card,95,CKjLx-29700
4429,mix,389,YQsGN-45410
4430,mix,56,yxKCm-37815
4431,cash,71,yycnx-59770
4432,cash,19,ZBQSn-14763
4433,gift,276,SRHnK-99431
4434,cash,245,nXhJD-42409
4435,gift,322,hiolG-98024
4436,mix,441,
4437,card,83,jlerV-03100
4438,cash,161,
4439,cash,155,flfPE-26877
4440,mix,289,oQgTN-07831
4441,card,329,xowHX-05365
4442,cash,431,wywgL-55207
4443,gift,92,
4444,gift,380,NOtVF-01131
4445,cash,133,
4446,gift,381,
4447,cash,7,
4448,card,468,DYloU-05784
4449,card,456,dRnHH-29758
4450,cash,131,WFVtW-76727
4451,mix,135,
4452,gift,104,uZVoc-91943
4453,gift,216,Ctweh-55462
4454,cash,422,
4455,gift,31,oOKyH-00190
4456,card,114,
4457,cash,29,XeOwM-14388
4458,gift,74,
4459,mix,327,FsUmP-97870
4460,cash,464,
4461,cash,211,
4462,mix,157,
4463,mix,160,
4464,cash,164,
4465,card,127,
4466,cash,134,suOQc-53792
4467,cash,144,kmTIX-70239
4468,mix,262,oKsRd-83731
4469,cash,161,XclgX-43667
4470,mix,457,
4471,mix,363,rpZnJ-97355
4472,gift,160,
4473,cash,489,NiBQd-70584
4474,card,144,WTWyj-47911
4475,mix,395,
4476,mix,125,bPZwL-63258
4477,cash,403,
4478,cash,322,
4479,card,142,
4480,card,449,
4481,mix,445,
4482,gift,361,LWAaU-49333
4483,mix,43,BIXYu-42282
4484,gift,139,mBvlf-23379
4485,gift,478,fflPD-10409
4486,mix,5,wYXkm-34279
4487,cash,326,kyryH-11474
4488,card,235,
4489,mix,255,
4490,mix,152,
4491,card,395,
4492,gift,327,LhcFr-04260
4493,cash,357,
4494,card,67,
4495,cash,298,
4496,card,97,
4497,cash,110,doVqx-65393
4498,gift,445,xXTuy-86646
4499,mix,150,jHGwP-48892
4500,mix,198,
4501,mix,163,
4502,card,117,zXtvA-45190
4503,mix,335,KTYBE-59960
4504,gift,446,KriQA-22716
4505,gift,372,
4506,gift,466,
4507,gift,455,Hwfjp-00974
4508,gift,216,
4509,cash,297,YsNOh-59153
4510,gift,204,yAQIA-67889
4511,mix,480,
4512,card,43,
4513,cash,240,
4514,gift,97,FAJAP-53815
4515,mix,243,lSeyy-15852
4516,gift,498,
4517,cash,100,viGIM-27938
4518,mix,372,
4519,cash,464,RHtnd-40735
4520,gift,231,
4521,mix,264,
4522,cash,91,
4523,mix,438,tdElN-02592
4524,card,52,
4525,gift,257,
4526,gift,157,bpLAZ-27119
4527,mix,187,kWldr-88538
4528,mix,276,
4529,cash,303,
4530,cash,74,
4531,card,233,cCgZL-51921
4532,card,370,
4533,cash,356,zkFyy-81203
4534,mix,208,qaLcO-88535
4535,cash,240,
4536,card,304,
4537,card,385,
4538,mix,117,nkPjK-97547
4539,gift,493,
4540,cash,246,AShuV-93787
4541,cash,120,ziiEB-93843
4542,card,312,VrdOp-09151
4543,cash,125,
4544,card,181,LNuUz-42113
4545,cash,447,RqMWk-69352
4546,cash,224,gHLVF-69760
4547,card,372,
4548,mix,281,LsAof-88963
4549,gift,311,MTvkM-34643
4550,gift,22,
4551,gift,153,uVjHR-66226
4552,card,403,
4553,gift,173,biynY-00578
4554,card,87,
4555,cash,107,
4556,cash,70,
4557,cash,298,ueNbg-21972
4558,cash,459,mRQNx-23150
4559,cash,70,ZAZid-79232
4560,cash,256,HPydv-63971
4561,mix,306,
4562,mix,472,
4563,card,170,
4564,gift,375,
4565,gift,492,TKNsL-78386
4566,mix,483,
4567,card,457,
4568,cash,138,AeBSq-46848
4569,mix,494,bVKVO-31176
4570,card,106,GkieT-90030
4571,card,441,
4572,gift,452,GNusX-54499
4573,mix,39,
4574,card,80,TVyAG-15534
4575,card,492,
4576,gift,162,Eayku-66604
4577,gift,357,oaugz-89761
4578,cash,228,cgoFT-15749
4579,gift,188,
4580,card,490,
4581,cash,425,WyiGx-78607
4582,gift,12,
4583,card,9,chSRT-57999
4584,card,95,
4585,card,142,MXnxW-04346
4586,gift,387,kPqxv-68181
4587,mix,63,zZJQl-11704
4588,gift,360,
4589,cash,99,OnVVY-86943
4590,mix,344,
4591,gift,19,PPETl-66329
4592,card,170,Juute-55925
4593,card,310,
4594,card,311,
4595,gift,299,NixQu-66729
4596,gift,345,
4597,gift,470,
4598,cash,263,ObnLY-32036
4599,card,129,
4600,card,407,dPHkg-75926
4601,card,19,
4602,gift,488,vAFTw-54189
4603,card,447,
4604,mix,295,
4605,card,119,BRKdH-23374
4606,card,102,
4607,gift,124,
4608,card,223,VQahO-83716
4609,cash,231,ajxQr-56428
4610,mix,10,IByie-89446
4611,card,438,
4612,card,170,HAekn-27048
4613,gift,286,EWBhZ-42589
4614,card,395,
4615,cash,274,XaQAO-76323
4616,mix,284,
4617,gift,383,
4618,card,91,VynYH-64528
4619,mix,311,mxxof-71089
4620,card,480,
4621,gift,426,lMpRa-33195
4622,gift,56,
4623,mix,124,
4624,mix,206,
4625,gift,291,
4626,card,485,
4627,card,102,
4628,card,64,
4629,card,242,
4630,cash,9,YDeOu-46701
4631,mix,341,bkwlN-38347
4632,card,62,
4633,mix,212,
4634,card,105,
4635,mix,417,mIkvg-60856
4636,cash,157,
4637,card,445,
4638,mix,24,RwwLb-43192
4639,mix,214,oVPdv-11388
4640,card,389,
4641,card,199,
4642,card,471,JlfMJ-02679
4643,mix,391,ywMyC-26814
4644,cash,291,CTWgh-70189
4645,mix,302,
4646,card,12,
4647,card,445,VtrqO-35854
4648,mix,138,
4649,mix,102,qwzjo-26171
4650,card,181,
4651,card,306,MnSZi-23741
4652,mix,432,SfEar-48069
4653,gift,5,SLJXt-74410
4654,card,486,
4655,card,471,cjGPO-71748
4656,card,243,rAnOn-90552
4657,mix,405,qFyEO-22495
4658,card,210,
4659,cash,496,
4660,gift,164,
4661,gift,308,
4662,card,100,
4663,mix,480,
4664,gift,54,CUokI-64517
4665,mix,112,
4666,gift,186,DrXua-32735
4667,cash,421,
4668,mix,496,tIWyx-98663
4669,gift,302,uJLiE-34908
4670,card,464,SXWIW-42047
4671,card,417,WhCKo-79706
4672,cash,216,
4673,mix,200,LVnVm-93480
4674,gift,180,
4675,gift,270,
4676,gift,60,
4677,mix,405,
4678,gift,227,
4679,mix,60,
4680,cash,300,
4681,cash,18,XyqpC-94809
4682,card,7,
4683,card,462,bIbPE-59371
4684,mix,435,
4685,card,213,Knsij-51192
4686,card,497,FWAyR-23099
4687,gift,373,
4688,mix,438,wMxRY-48106
4689,card,485,jIbEs-33840
4690,mix,158,
4691,card,485,LLWbr-73174
4692,card,441,RVcqG-29482
4693,gift,382,
4694,mix,466,
4695,card,77,
4696,gift,185,RXRFY-38817
4697,gift,483,
4698,mix,302,
4699,mix,339,QHtgI-47799
4700,gift,334,
4701,cash,242,kpycv-07752
4702,cash,275,bAAly-71570
4703,card,347,eUAnf-93111
4704,mix,182,ARxcL-07050
4705,card,205,
4706,gift,479,VQZuv-56446
4707,gift,409,dhHAO-05241
4708,mix,92,
4709,gift,453,JNYGR-03555
4710,mix,224,
4711,mix,354,
4712,card,40,
4713,gift,87,
4714,card,484,
4715,cash,103,
4716,cash,488,jVXzP-99662
4717,cash,327,xFdFo-97741
4718,card,409,FscOE-68439
4719,mix,474,CHrFl-17884
4720,mix,120,
4721,gift,88,DBCAd-49655
4722,gift,493,zKTxB-19818
4723,cash,375,
4724,cash,170,
4725,card,378,
4726,mix,366,
4727,gift,194,vTFDh-06395
4728,card,390,JfjYU-63269
4729,card,226,vkWVS-79944
4730,gift,115,iUNea-94670
4731,card,190,
4732,mix,450,EtbKJ-38043
4733,gift,168,WhoeP-50083
4734,card,210,
4735,cash,445,kKqnc-67010
4736,mix,139,
4737,card,410,
4738,cash,277,jxvlZ-61939
4739,mix,39,
4740,cash,474,
4741,card,223,fzbea-85512
4742,mix,331,
4743,gift,41,
4744,card,55,sTMyz-37146
4745,cash,38,BDnEF-00922
4746,card,174,
4747,cash,25,
4748,mix,447,XsAyr-03764
4749,card,115,
4750,gift,128,
4751,cash,246,
4752,cash,60,Ihpcq-89770
4753,gift,172,zeTGf-36998
4754,cash,358,
4755,cash,185,
4756,mix,13,
4757,cash,59,btqHX-55307
4758,card,231,MTvdE-67630
4759,gift,485,
4760,card,345,
4761,gift,84,vXQEr-65379
4762,card,173,oQWwe-22913
4763,mix,378,NfhJl-05356
4764,mix,160,JQmQJ-00055
