vehicle_id,licence_plate_num,manufacturer,model,manifacture_year,car_policy_num,car_type,fuel,seats_num,kids_seats_num,wheelchair_seat
2173,YLH-9673,Wright LLC,lawyer,1993,CTWS74336020429157,normal,diesel,3,1,False
2174,TWY-6837,Short Group,become,2013,TQDC56862688311653,high,hybrid,2,1,True
2175,79-68351,"Conway, Thornton and Figueroa",response,2007,BFKG66718525613046,normal,diesel,5,2,True
2176,EQG2419,Petersen Inc,receive,2016,HPJC36442018160531,high,electric,5,0,False
2177,LQI 617,"Scott, Trevino and Barber",test,2012,NOPR63135304584713,high,electric,3,1,True
2178,RQK2636,Andrews-Rodriguez,may,2018,MOYC17247314532831,normal,diesel,4,1,False
2179,68P 015,"Crawford, Miller and Jefferson",they,2019,OIVK60880831559174,normal,diesel,4,0,False
2180,MY-9001,Hall-Rodgers,rule,2010,YFLV31806573648447,high,electric,3,1,False
2181,4-D7902,Velazquez-Holmes,great,2013,BYNW73117036826271,high,electric,4,1,True
2182,877-DXRL,Mullins-Baker,role,1996,HYFV24200869068689,high,hybrid,4,0,False
2183,92MH375,Reyes-Jones,state,2014,QPHV32869574463189,normal,hybrid,5,1,True
2184,Q51 7KK,Lopez PLC,million,2005,YZWY68378775572078,normal,hybrid,4,0,True
2185,2LDE 64,"Hodge, Gill and Baker",look,2018,EJFW73284719013543,high,hybrid,5,1,False
2186,522 3NJ,Miller Group,Democrat,1996,KKMY11505663404717,high,electric,4,2,False
2187,QXY0116,"Waters, Norman and Stafford",nature,2023,DNHB66833355170442,high,electric,5,0,True
2188,TUR9778,Moyer-Morgan,since,2015,SQHL40070748605738,normal,electric,8,2,True
2189,T90-02D,Crane-Luna,structure,1992,NXAW42769139603104,normal,electric,6,1,False
2190,KMR 813,Dixon and Sons,newspaper,2010,KCJE95055331413818,high,hybrid,6,2,False
2191,4VG T75,Fitzpatrick-Bryan,whole,2014,HYKV44675235760680,high,diesel,6,1,True
2192,644 AXN,Decker PLC,simply,1997,QMEC37834188204666,normal,electric,2,1,True
2193,YWS-9532,Garrett LLC,simply,1997,OBQZ51755048941976,high,diesel,6,0,False
2194,IWT A67,Hines LLC,set,2013,EYLX01513413532597,high,electric,3,1,True
2195,RFW-402,Vance LLC,accept,1990,EXZS37976675041391,normal,diesel,7,1,True
2196,9A PY515,Boyer LLC,quality,1990,ZNWE68090560534277,high,diesel,2,1,False
2197,536-XML,Jones and Sons,end,1992,VXBZ73168401437365,high,diesel,6,0,True
2198,ECK 108,Johnson PLC,party,2002,RPUV61733382577573,normal,diesel,2,1,False
2199,2BP 345,Stein Ltd,last,1998,MSGU85282068425728,normal,diesel,3,0,True
2200,3-1179H,Mason Inc,north,2022,XPHH88467250584664,normal,hybrid,7,0,True
2201,85-G586,Hall-Roberts,popular,1990,TPON20042151763405,normal,diesel,8,2,True
2202,3LJ 591,"Nelson, Lang and Chavez",as,1994,SNDT89917644389316,normal,hybrid,4,2,False
2203,292 RJL,Diaz-Lynch,environmental,2000,TQAK51058259594711,normal,diesel,3,0,True
2204,281 WDU,Bowen-Green,record,2007,DXLK78572236043654,normal,electric,8,1,False
2205,ZET8467,Cooper-Ramirez,billion,2018,RGAT40060515853620,high,electric,7,0,True
2206,HFY-231,Brown LLC,whether,2014,XFAX92040020646452,normal,hybrid,6,2,True
2207,607 4QK,Aguilar-Christensen,commercial,1999,TRYY66937307350658,normal,diesel,5,0,False
2208,7J 6839I,"Oliver, Rodriguez and Sullivan",dinner,2015,USSE58711328412187,normal,electric,8,2,False
2209,985365,Walton-Lopez,difficult,1994,QNUB61772226505553,high,electric,5,2,False
2210,4C 1612W,Thomas-Lewis,walk,1991,FZOF49859718376769,high,electric,6,2,True
2211,021-XRB,James Group,pass,1992,LNOS12136370766422,normal,electric,4,2,True
2212,9-53555R,Jones PLC,capital,2008,ERSE00247966593530,high,diesel,2,2,True
2213,631 2LD,"Garrison, Perkins and Gilmore",true,2007,DMKJ68399335729609,normal,diesel,4,1,False
2214,9QN N15,"Williams, Anderson and Sullivan",edge,2023,NDFN07136035805575,normal,hybrid,3,0,False
2215,584 XMD,Herrera-Rowe,note,2021,QPWJ33086958479905,high,electric,8,2,True
2216,889 OWL,"Bowers, Peterson and Hunter",degree,2016,WWEC86380609689108,normal,diesel,6,0,True
2217,AUH 329,Weaver-Greer,administration,2017,WMIZ01522536081131,high,electric,4,0,True
2218,716 EKI,Webster-Abbott,nor,2007,IZNW37680407738938,normal,diesel,5,2,False
2219,H87-97Q,Duran-Moore,book,2000,CZEW98010928615741,high,diesel,7,1,True
2220,13WA4,"Bryant, Nguyen and Quinn",agency,2012,ASXI97138314987863,normal,hybrid,6,0,False
2221,YHL-9550,Johnson-Peters,guy,2000,IYIC66903920642020,normal,electric,2,2,True
2222,VOU 169,"Campbell, Martinez and Martinez",friend,2022,ULAS96305662425800,normal,diesel,3,2,False
2223,STM-621,"Carrillo, Suarez and Ruiz",rise,1995,WDGX38190051569747,normal,hybrid,4,1,True
2224,186C,Howard PLC,bank,2002,HAEY91109231802152,high,hybrid,7,1,True
2225,GXN-226,Benson-Martin,new,1994,TDVD81773466007019,normal,electric,3,0,False
2226,BYL-855,"Smith, Bolton and Baker",level,1998,AJKA41561853938476,normal,diesel,4,0,False
2227,GC 8819,"Grant, King and Brady",contain,2003,FPUX96324109549061,high,diesel,7,2,False
2228,58F K42,"Heath, Mendoza and Cline",air,1992,LXKK27131167043127,normal,hybrid,5,0,False
2229,961-SSN,"Carter, Lopez and Moreno",but,2012,JAFK68605614779429,normal,hybrid,7,1,False
2230,EGZ-455,Perry LLC,road,2001,HMGR36733355791123,high,hybrid,6,1,True
2231,647 MWO,Stone-Wong,lead,1992,LSVV11070032522420,normal,diesel,5,2,False
2232,477-IEV,Barber and Sons,art,2000,DVGX90644256825040,normal,diesel,7,1,False
2233,7H PR417,York and Sons,strategy,2015,BQRV44047092523510,normal,hybrid,5,2,False
2234,WC9 3438,"Crawford, Brown and Harris",always,1999,XZQR67992568695378,high,hybrid,6,2,True
2235,QJU 1473,Nguyen-Schroeder,stuff,2006,VTOR95307773399855,high,diesel,4,0,False
2236,7-02834Y,Moore-Hernandez,production,2021,NHOK97768869510389,normal,diesel,5,2,False
2237,TJ-7449,Barry-Kaufman,four,2002,YDQW97781563987151,high,electric,3,1,False
2238,139-DBD,Smith Group,technology,2000,RHHR56912100419492,normal,diesel,8,1,True
2239,772 BM2,Watson Inc,figure,1996,NIXA12852018783296,normal,diesel,5,0,False
2240,283-KVO,Roberts-Price,something,2013,KLQU93277086230021,normal,electric,4,2,False
2241,4CKT 30,Farmer-Thompson,indeed,2001,HJFN15585222870757,normal,hybrid,6,0,True
2242,MSL 164,"Willis, Marks and Meyer",project,1998,XTPO11861715337014,normal,diesel,4,1,False
2243,363-PVZY,"Barrett, Richardson and Ware",first,1994,UHIW33886960727777,normal,hybrid,8,0,False
2244,722K,"Spears, Perez and Wilkinson",marriage,1994,PIBP53870505386593,high,diesel,4,1,False
2245,8SPD751,Gates Group,participant,2008,QREP20431961172821,high,hybrid,4,1,False
2246,99AD5,Baker-Ford,a,2020,MPXI33133231793260,normal,diesel,6,2,True
2247,1933,"Mcdaniel, Chapman and Carson",worry,2011,EIFE30503831425396,high,diesel,6,2,True
2248,QFE 580,Barnett Inc,ok,2004,VRSX52768290301413,normal,hybrid,4,1,True
2249,4YOQ762,"Gallegos, Dyer and Nguyen",security,2015,OBOJ69234476941183,high,diesel,8,0,False
2250,8YX L99,"Flores, Cabrera and Brown",field,1993,TUXF25117185824159,normal,hybrid,2,2,True
2251,115P,Hess Ltd,generation,2010,EFCF03434125583809,high,electric,5,0,False
2252,II-5692,Carr Inc,door,2021,IUEF28898867389633,normal,diesel,2,1,False
2253,22VS816,"Newman, Wilson and Sanchez",significant,1994,XGDD44739499683980,normal,electric,5,1,True
2254,233474,"Moore, Serrano and Gomez",ago,2004,QKQA66060673843624,normal,diesel,4,0,False
2255,621 XXS,Vasquez-Galvan,often,2005,YCNN91496854250699,normal,hybrid,2,0,True
2256,YDA 888,Benjamin-Brown,professional,2008,KHNS00101935855785,high,hybrid,5,2,True
2257,IO-9497,Mullins Inc,education,1992,NTZR29227089082838,high,diesel,3,2,False
2258,G74 5MM,"Smith, Mcclain and Hart",claim,2002,EFJO56539061930241,normal,diesel,7,2,True
2259,681 QE2,"Armstrong, Mcneil and Hernandez",artist,1996,SHYF41906914769995,normal,hybrid,7,2,False
2260,MBM 4768,Smith Group,body,1999,MIDV17057524295638,normal,diesel,6,2,True
2261,86I•161,Becker Inc,understand,2017,QQMT18694374685251,high,diesel,5,2,False
2262,907155,"Howard, Cisneros and Day",best,2010,HDDL10583928902993,normal,hybrid,3,0,True
2263,H90 4XC,"Hill, Nunez and Anderson",author,2005,ZRMO99999350652105,normal,diesel,6,1,True
2264,195-WKP,"Underwood, King and Adams",great,2014,TWXM87405468469481,high,hybrid,5,0,True
2265,HR-6447,Boyd-Simmons,course,2023,HBHH88755166078342,normal,diesel,4,1,True
2266,I26 0OK,"Hunter, Reeves and Gonzales",seat,2003,LHZX07692371475246,high,diesel,3,0,False
2267,VCT-5562,Martin Inc,involve,1996,HLKE71806202950197,high,electric,7,2,False
2268,954JE,Graham LLC,treat,1996,SMKN20619894194730,high,electric,5,1,True
2269,09B K53,"Foster, Gibson and Richardson",research,1998,VEMW80953083629013,high,electric,4,2,False
2270,64A SQ1,Kim-Mcguire,property,2023,TIIG14307436151714,high,diesel,7,0,False
2271,95I 4144,"Mccann, Wilcox and Snow",accept,1993,KQUG23857459242544,high,hybrid,4,0,False
2272,YB8 1071,"Lucas, Tran and Martinez",story,2021,AGYY06940498865037,high,diesel,6,1,True
2273,HDN 937,Butler and Sons,author,1992,YQMQ25324008478714,high,hybrid,7,1,False
2274,6346,"Mason, Mayo and Sims",picture,2011,PCBG54331884539451,normal,hybrid,4,2,False
2275,069E,Perez Group,structure,2000,KTNS05280840384027,normal,diesel,4,1,True
2276,VKL 560,"Bryant, Rowe and Jennings",task,2017,RAFE28542526846873,high,electric,2,0,False
2277,1IW75,King Group,me,1991,TZKF37510893370278,high,hybrid,4,2,False
2278,171 NDP,Evans-Smith,current,2005,DRBV70113675419279,normal,diesel,5,1,True
2279,565-HFA,"Stout, Khan and Miller",something,2021,YPCF24892271001187,normal,electric,5,2,False
2280,9IR71,Myers Group,worker,2007,UQLW99902797510333,normal,electric,2,1,False
2281,8WNP 59,Smith-Richardson,against,1997,ZQSA62433720194060,high,diesel,8,2,True
2282,2382,"Finley, Daugherty and Warner",reality,1994,FHMD27134094462993,high,hybrid,7,1,True
2283,QG 95057,White-Carter,past,1993,XFZF63006561739903,normal,diesel,8,2,False
2284,3WX J19,Roberts-Gibson,party,1996,JTVT36328012746367,normal,hybrid,4,0,True
2285,692-013,"Brown, Daniel and Adkins",car,2017,SZWS95461481463678,high,hybrid,6,2,False
2286,QYP F05,Bailey-Reyes,learn,1992,ZFKY94212588712231,normal,electric,4,1,True
2287,CJL 412,Moore-Kerr,show,2012,LVDT41227721812417,high,hybrid,5,0,True
2288,924 YJ2,Turner Group,build,2019,LHCC20916779961366,high,electric,4,0,True
2289,1226,Hicks-Hammond,value,1993,SYCI12588798322656,normal,diesel,8,0,True
2290,094 HBX,"Koch, Alvarez and Hernandez",born,2011,WMTW59716816680925,high,hybrid,7,2,True
2291,FD8 3441,Franco LLC,senior,2023,CIXL12128520028279,normal,electric,3,1,False
2292,37KG182,"Wilson, Haynes and Martin",respond,2004,RTFI48173585990582,normal,hybrid,7,1,False
2293,54-30225,Blevins LLC,investment,1998,FDAX51371974920289,normal,diesel,6,2,True
2294,04J 0482,Schultz LLC,project,2015,YIIM30200713641319,high,diesel,2,1,False
2295,77-7567P,Moss Inc,although,2017,XJOR70159544821439,high,diesel,3,1,True
2296,LFZ 001,"Curtis, Jones and Price",act,2010,JMKJ01659206718712,normal,hybrid,2,0,False
2297,51-PA31,Hood-Mueller,structure,1994,JZHB57904672549675,high,electric,6,1,False
2298,0-C7403,"Pierce, Smith and Garcia",ten,1998,CVQX39749264149335,normal,electric,6,0,False
2299,LK-0644,"Mclaughlin, Thompson and Carter",say,1999,QTDS43805744273565,high,diesel,3,0,False
2300,90DU666,Smith PLC,poor,2013,DWMH71812153816906,normal,diesel,2,2,True
2301,8-2361P,Parker PLC,writer,2007,WMUO85819607682178,high,hybrid,6,0,False
2302,JL 38288,Heath Ltd,lead,2016,ZFLK61799749644927,high,electric,8,0,True
2303,7OV 656,"Smith, Bryant and Simpson",similar,1994,SXJM00742539978003,normal,hybrid,8,0,False
2304,638-831,"Johnston, Henderson and Phillips",develop,1991,HNNS02208637257726,high,diesel,7,1,False
2305,963 EDC,Mcgrath-Cardenas,better,1991,YFMW68235134805169,normal,electric,7,1,False
2306,Q06-RKF,Crawford PLC,forward,2013,JLGQ05788660630036,normal,hybrid,7,1,True
2307,S 992554,Johnson-Mcconnell,range,2014,OYUC63491946110113,normal,hybrid,5,0,True
2308,LWM 531,David Group,professional,1996,CHDS30226053692643,high,hybrid,6,0,True
2309,62-60142,Trevino Group,forward,2011,DWOY55089370168950,high,electric,5,2,True
2310,204-HOX,"Barnett, Roberts and Kelly",child,2001,PCQU84108582246715,high,hybrid,5,1,False
2311,2MY63,Martin Inc,once,2010,AUCJ37818875604495,normal,hybrid,7,0,False
2312,557-QGAA,Preston PLC,should,2022,XNKW72396406174229,high,hybrid,2,1,True
2313,1QH B89,Jimenez Group,professor,2015,BETQ41029377937334,high,hybrid,8,1,True
2314,805C9,Hamilton Inc,sit,1997,QBGQ60741941031605,high,hybrid,3,2,True
2315,0-48811G,Myers and Sons,your,2015,XNKI16924075395244,high,electric,3,1,False
2316,Q85 9XV,Parker and Sons,itself,1992,OXDM93950516588229,high,diesel,6,1,True
2317,KWA 891,Mooney-Deleon,care,2002,ZVNA57137205487323,normal,electric,5,1,False
2318,457-OUH,Simpson-Hopkins,around,2023,ZRFP13840529878096,normal,diesel,7,1,True
2319,AAU1914,"Jones, Gonzales and Morris",food,2015,LKXW51513702872136,high,hybrid,7,2,False
2320,081 ULT,Moore Ltd,report,2014,UXNR90069533393158,high,electric,6,0,True
2321,VOH-7784,Miller Inc,matter,1997,LUMG98245277408470,high,electric,4,2,False
2322,LXA 433,Miller-Martinez,increase,2012,WRTL45505538405601,high,hybrid,5,0,True
2323,6K068,Smith-Hill,different,2019,LPIG56056979134342,high,diesel,6,0,True
2324,NQ 8166,Mcgrath LLC,tonight,2008,ZCFG91631452211338,normal,electric,3,1,True
2325,7PV 251,Gray and Sons,your,1997,IHTN02865159583943,normal,diesel,7,2,True
2326,02W•513,"Jones, Smith and Rojas",color,2018,RBLW40793998459704,high,hybrid,7,1,True
2327,I 507186,Beasley-Murphy,save,2008,GORB84503777486479,high,diesel,5,1,True
2328,866 JSE,Reyes-Allen,particularly,1995,LNWX70843732893258,high,diesel,6,0,True
2329,NX-4767,Smith-Perez,dark,2011,RLHD09865415834215,high,electric,6,0,False
2330,5-57791,Oliver Inc,capital,1997,OJJT20169838378528,high,diesel,5,1,False
2331,GEI 217,"Warren, Jones and Jordan",vote,2020,SOJJ97243276123956,high,diesel,7,1,False
2332,5ZUS 53,"Sanchez, Edwards and Cantu",style,2002,YLFD44554093346356,high,hybrid,8,2,False
2333,4-L9277,"Hernandez, Ayala and Gonzalez",guy,2012,ATPX22542571609971,normal,hybrid,2,2,False
2334,18-6676F,"Boyd, Smith and Bell",minute,1994,JTUT43622386723080,normal,diesel,6,2,True
2335,6Q A7991,Lewis-Valdez,ahead,2021,OYJN21415847409019,normal,electric,8,1,True
2336,HEY 996,Holland-Weber,later,2022,TJPX29734554063394,high,hybrid,7,0,True
2337,354OBZ,"Gonzales, Hogan and Gibson",federal,2022,RSBT46277691195079,high,electric,6,1,False
2338,88-42844,Watson PLC,modern,1990,GCPM96850548923068,normal,electric,3,0,True
2339,766RA,Glover LLC,space,2010,WGNI27368826232354,high,hybrid,8,2,False
2340,4FX 249,"Palmer, Lewis and Patton",pressure,2020,OMLZ50905848207161,normal,hybrid,5,0,True
2341,822-MRV,Johnson-Wolfe,same,2015,SVGY22463365128388,normal,electric,5,1,False
2342,27R•485,"Orr, Carr and Hall",rest,2001,CZWK48687076133880,high,electric,5,0,False
2343,49EH109,Evans-Martinez,contain,2011,QVFD33130795628695,high,hybrid,5,0,True
2344,15-8485P,Spencer and Sons,yes,2010,EYPT41367251196805,normal,hybrid,7,0,False
2345,12Y PF3,Hogan and Sons,nearly,2016,REGZ69042645384700,normal,electric,4,1,True
2346,DEK6338,"Rodriguez, Howell and Johnson",main,1999,GYIC35482964860319,normal,electric,2,0,False
2347,NWG5636,Brooks-Hill,drop,2006,UDRL03695612275670,normal,hybrid,6,1,True
2348,BEB9545,Alvarez-Evans,soon,2023,QZKB28880506868140,high,electric,2,0,False
2349,4BD Q71,Meyer-Vance,benefit,2008,SDZN86846843359125,high,electric,8,1,True
2350,953-LHH,Mills Inc,safe,1999,YINU22223134450369,normal,electric,3,0,True
2351,767 EZO,Cummings-Caldwell,evening,2016,LEQT66526963572596,normal,electric,4,2,False
2352,248 CQJ,Evans and Sons,light,2018,FHTT56610880223328,high,diesel,6,1,False
2353,96-F999,Lewis LLC,mean,2020,SMYY77968291777195,high,electric,3,2,True
2354,98JR0,Goodwin Group,interesting,2012,VBAF99107664639958,high,electric,2,0,True
2355,686 VRT,"Kane, Harris and Hood",court,2001,VEEL29533496036531,normal,hybrid,8,1,False
2356,5H 3N7CAZ,George PLC,compare,2015,EDVN66666565928791,normal,hybrid,5,1,False
2357,2Z 4992A,"Williams, Freeman and Cook",treatment,1992,PBKK66291586142420,normal,hybrid,8,1,True
2358,38NA187,Schmidt-Melendez,central,2010,LBUN21887602983191,high,electric,6,1,False
2359,486 UUX,Roberts Ltd,me,1993,LBCR80684367625734,high,hybrid,8,1,False
2360,F06-ZSI,Holloway-Ruiz,high,1994,KFWY39262013917992,normal,electric,8,2,True
2361,799 EET,"Franklin, Thomas and Woods",light,2009,XCCM20487690356482,normal,electric,8,2,True
2362,1-9567G,"Pierce, Cooper and Mueller",agreement,2011,XCQU49371757341318,normal,hybrid,7,2,False
2363,9B 9Y2CZS,Barnett-Vang,PM,2008,KEZE00215778124733,normal,electric,2,0,True
2364,OIT 550,"Clark, Riley and Jones",Mr,2002,LAPP59912303920947,normal,diesel,5,2,False
2365,888-ZXRE,Young-Fletcher,control,1992,WZWO13344862649188,normal,hybrid,6,0,True
2366,R12 6EC,"Wheeler, Davis and Wheeler",environmental,1997,STTO91378885313689,high,hybrid,5,0,False
2367,FS 20711,"Green, Carter and Jones",same,2022,YEFJ39070235089838,normal,electric,7,1,False
2368,882LL,Fuller Group,get,2013,NUVJ44878626320757,high,electric,8,1,False
2369,4M 0J2SSL,"Gonzalez, Ortega and Martin",hope,1991,RZQL49196853650230,high,diesel,5,0,False
2370,6FA N66,"Ho, Wright and Gutierrez",federal,1990,YXFL59786799698544,high,hybrid,7,1,False
2371,Q17-UTG,Miller LLC,large,2009,TGGR35498103279192,high,hybrid,3,2,True
2372,6L015,Mahoney Group,onto,1993,EQMV70423067478565,high,hybrid,6,1,False
2373,MXU-018,Obrien Ltd,bill,1990,UHKL81020159368524,high,electric,6,0,True
2374,253-785,Pope Inc,avoid,1991,XPJL44158727107180,high,hybrid,6,0,True
2375,KFS 400,Lee LLC,school,2008,YGDU95727127490000,normal,diesel,7,0,False
2376,0794 PT,Guzman-Costa,health,2016,SIBG70849633937775,normal,diesel,2,2,True
2377,RFR-0787,Murphy Inc,notice,2006,VAJS11584335042960,high,diesel,7,0,True
2378,956 WKV,Hopkins-Palmer,financial,2023,NDEU06877538248182,normal,electric,2,0,False
2379,548 8045,Conway LLC,company,1992,DIQG99757080827486,normal,electric,3,2,True
2380,TTQ-303,Lambert PLC,suggest,2015,KSJH99856863433711,normal,electric,2,0,True
2381,742 NSS,"Hansen, Rogers and Reynolds",health,2007,TENP59203553663471,normal,electric,5,0,True
2382,405-SED,"Mathews, Sullivan and Haas",well,2016,BPZH79688752476996,normal,electric,3,2,False
2383,2XO7254,"Parker, Bowers and Cardenas",line,2015,XAXH42449934278826,high,hybrid,6,1,False
2384,3N 0165B,Vargas Group,picture,1992,XHQJ02550632582127,high,diesel,8,0,True
2385,AFS 2330,Steele-Durham,animal,1990,HYML35079796374326,normal,diesel,6,1,False
2386,E82 0LU,Lopez PLC,natural,2005,VMMS37742468785540,high,diesel,6,1,True
2387,JWU-9997,Jones-Rodriguez,example,1994,PYWI59956657758107,normal,diesel,7,2,False
2388,PIO 172,"Delacruz, Barnes and Miller",law,2020,RGAM28873880227160,high,electric,4,1,False
2389,068FOX,Williams and Sons,some,2007,BJKW08439311303338,normal,electric,3,2,True
2390,TZX 744,Mccarthy and Sons,environment,2019,AVZT02507902739052,normal,hybrid,3,0,True
2391,62W G76,Gray Group,theory,1993,WYSP93043992550197,normal,electric,2,1,True
2392,6N RC419,Keller Inc,do,1997,QPYQ15020298961508,high,electric,5,2,False
2393,3K 97657,Molina LLC,clearly,1997,VPDE61805428334487,normal,diesel,3,2,False
2394,124 RBQ,"Fuller, Stanley and Jimenez",on,1991,RPLD69787139437067,normal,hybrid,7,2,True
2395,RD3 W3E,"Giles, Conner and Mendez",find,2002,HNCL50180773132588,normal,electric,5,0,False
2396,7M 8P1UQR,Stewart-Alexander,take,2001,XDJI99520494202138,normal,electric,2,2,False
2397,LXX6765,"Hickman, Gomez and Taylor",too,2012,OMQZ43771144210458,normal,electric,8,1,False
2398,8H857,Watkins Group,cost,2001,HZUZ38469430229452,normal,electric,4,1,True
2399,FB-0703,Long-Cox,society,2022,TACI15391746155389,high,hybrid,6,0,False
2400,842 LZM,"Foster, Brown and Wilcox",word,2008,DVYA87417525756649,normal,diesel,3,0,False
2401,YW6 6239,Russell-Phillips,individual,2002,VMMH04673379541163,normal,diesel,6,2,True
2402,9ZT E22,Fisher-James,meeting,2001,WBYZ95242106820407,high,hybrid,4,1,False
2403,ME 52724,Lane-Clark,attention,2021,QZDD77348655538178,high,hybrid,3,2,False
2404,5-73125B,Brady Group,on,2007,CJKM25361682953971,high,electric,3,0,False
2405,POL0653,"Hodge, Gonzalez and Mendoza",ground,2002,IURH70465814786998,high,diesel,2,2,True
2406,LNR 011,Coleman-Reyes,spend,2021,MKML20115089396776,normal,electric,2,2,True
